Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Extra Space Storage,Chain,Extra Space Storage,,Northwest 122nd Street,Oklahoma City,OK,73142,35.5930616,-97.6399067,+1 405 406 1926;+1 877 217 1602,,https://www.extraspace.com/storage/facilities/us/oklahoma/oklahoma_city/1000000792/,,,self-storage,C,5,Chain-managed
Pine Hill Self Storage,Independent,Pine Hill Self Storage,,Pine Hill Road,Shreveport,LA,71107,32.5845609,-93.8475036,318-929-3082,,,,,self-storage,C,40,
Haskell Self Storage,Independent,Haskell Self Storage,,,,TX,,35.8125249,-95.6816175,,,,,,self-storage,C,15,No website found
Stor Galore,Independent,Stor Galore,Hidalgo,North McColl Road,McAllen,TX,78501,26.2295961,-98.208626,,,,,,self-storage,C,15,No website found
Reliable Self Storage,Independent,Reliable Self Storage,Howard,Wasson Road,,TX,,32.2171298,-101.4904399,,,https://www.bigspringstorage.com/,,,self-storage,C,40,
Legacy Self Storage,Independent,Legacy Self Storage,Howard,East 23rd Street,,TX,,32.2341729,-101.464906,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Harrison,East Marshall Avenue,Longview,TX,75601,32.5031573,-94.6774448,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,,,TX,,35.9509223,-95.5818244,918-694-3681,,,,,self-storage,C,40,
Advantage Storage,Independent,Advantage Storage,,South 17th Street,Lovington,NM,,32.9379602,-103.367665,575-396-2000,,https://www.advantagestorage.net/storage-locations/nm/lovington/1015-s-17th/,,,self-storage,B,55,
United Cold Storage,Independent,United Cold Storage,,East Pine Street North,Tulsa,OK,74115,36.176722,-95.8994847,,,,,,self-storage,C,15,No website found
S&D Storage,Independent,S&D Storage,,,,TX,,36.1766945,-95.9009671,918-272-1494,,,,,self-storage,C,40,
Absolute Self Storage,Independent,Absolute Self Storage,,West 41st Street,Tulsa,TX,74107,36.102779,-96.0792007,918-446-7233,,https://www.absoluteselfstorageok.com/,,,self-storage,B,55,
East Austin Self Storage,Independent,East Austin Self Storage,Travis,,,TX,,30.258854,-97.692502,,,,,,self-storage,C,15,No website found
Live Oak Self Storage,Independent,Live Oak Self Storage,Bosque,Live Oak Street,Clifton,TX,76634,31.7849643,-97.5776302,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Travis,Research Boulevard,Austin,TX,78759,30.4021483,-97.7442012,512-634-8463,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
U-Haul,Chain,U-Haul,Bosque,North Avenue G,Clifton,TX,76634,31.7942547,-97.5888233,254-675-2318,,,,,self-storage,C,0,Chain-managed
64 Ministorage,Chain,64 Ministorage,,,,TX,,35.4090136,-94.4950338,918-427-3249,,64ministorage.com,,,self-storage,C,5,Chain-managed
Central Self Storage,Independent,Central Self Storage,Collin,FM 544,Wylie,TX,75098,33.0101595,-96.5838597,972-442-5210,,,,,self-storage,C,40,
Public Storage,Chain,Public Storage,Williamson,South Interstate 35,Georgetown,TX,78628,30.6192461,-97.691273,512-843-5993,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Williamson,South Interstate 35,Georgetown,TX,78628,30.622372,-97.6917884,512-640-6442,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Champion Self Storage,Independent,Champion Self Storage,Parker,FM 1189,Weatherford,TX,76087,32.6982387,-97.9592504,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Smith,State Highway 155 South,Tyler,TX,75703,32.3032141,-95.3389021,,,,,,self-storage,C,0,No website found; Chain-managed
Hudson Bend Boat & Campers Storage,Independent,Hudson Bend Boat & Campers Storage,Travis,,,TX,,30.4082589,-97.9274732,,,,,,self-storage,C,15,No website found
Compass Self Storage,Independent,Compass Self Storage,Rockwall,East Interstate 30,Rockwall,TX,75032,32.9215378,-96.4043817,,,,,,self-storage,C,15,No website found
The Space Place,Independent,The Space Place,Franklin,,,TX,,33.0585281,-95.2198811,,,https://spaceplacetexas.com,,,self-storage,C,40,
Camp Wood Self Storage,Independent,Camp Wood Self Storage,Real,,,TX,,29.6686523,-100.0101284,830-591-6105,,,,,self-storage,C,40,
Lockhart Self Storage,Independent,Lockhart Self Storage,Caldwell,,,TX,,29.8804545,-97.7041569,,,,,,self-storage,C,15,No website found
CenTex Storage Lockhart,Independent,CenTex Storage Lockhart,Caldwell,,,TX,,29.8673373,-97.6677652,,,,,,self-storage,C,15,No website found
Big Tex Storage,Independent,Big Tex Storage,Harris,Montrose Boulevard,,TX,,29.7323629,-95.3904442,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Williamson,Boselli Way,Georgetown,TX,78626,30.5775518,-97.6860513,512-591-0880,,https://www.cubesmart.com,,,self-storage,C,5,Chain-managed
Bastrop Self Storage,Independent,Bastrop Self Storage,Bastrop,,,TX,,30.1421719,-97.2508804,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Travis,West 5th Street,Austin,TX,78703,30.2725486,-97.7618303,,,,,,self-storage,C,0,No website found; Chain-managed
Avenger Way Storage,Independent,Avenger Way Storage,,Avenger Way,Santa Fe,TX,,35.6372063,-106.0669936,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bell,Thayer Drive,Killeen,TX,76549,31.0898227,-97.8059261,254-362-5270,,https://www.extraspace.com,,,self-storage,C,5,Chain-managed
G & S Self Storage,Independent,G & S Self Storage,Rains,,,TX,,32.9240012,-95.8644787,,,,,,self-storage,C,15,No website found
To The Point,Independent,To The Point,Rains,,,TX,,32.9288326,-95.8696269,,,,,,self-storage,C,15,No website found
5 Star Boat and RV Storage,Independent,5 Star Boat and RV Storage,Williamson,RM 2243,Georgetown,TX,,30.5951712,-97.766597,737-260-7487,,https://www.trustedselfstorage.com,,,self-storage,B,55,
A-Affordable RV & Boat Storage,Independent,A-Affordable RV & Boat Storage,Burnet,County Road 252,Bertram,TX,78605,30.7506121,-98.1502418,512-788-0768,,https://a-affordablestorage.net,,,self-storage,B,55,
M&M Self Storage,Independent,M&M Self Storage,,Old Highway 66,Edgewood,NM,87015,35.0337839,-106.1252292,505-286-5016,,https://mnmselfstorage.com/,,,self-storage,B,55,
1441 Self Storage,Independent,1441 Self Storage,Bastrop,,,TX,,30.1581027,-97.3160349,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East Easton Street North,Tulsa,OK,74115,36.1628387,-95.8907583,,,,,,self-storage,C,15,No website found
Cleburne Mini Storage,Chain,Cleburne Mini Storage,Johnson,West Kilpatrick Avenue,Cleburne,TX,76033,32.3666482,-97.4029033,817-645-3232,,https://cleburnemini-storage.com/,,,self-storage,C,5,Chain-managed
Creekside Self Storage,Independent,Creekside Self Storage,Johnson,West Kilpatrick Avenue,Cleburne,TX,,32.3610831,-97.4201533,469-716-0011,,https://www.creeksideselfstoragetx.com/,,,self-storage,B,55,
Keyport Self Storage,Independent,Keyport Self Storage,,North Elm Place,Broken Arrow,OK,,36.0534602,-95.7979054,918-251-0628,,,,,self-storage,C,40,
Blue Sky Self Storage,Independent,Blue Sky Self Storage,Fort Bend,,,TX,,29.6846725,-95.687033,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Hays,Bunton Creek Road,Kyle,TX,78640,29.9939945,-97.846254,512-593-5585,,https://www.extraspace.com,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Dallas,Bunker Hill Road,Sachse,TX,75048,32.9670295,-96.6072169,,,,,,self-storage,C,0,No website found; Chain-managed
RightSpace Self Storage,Independent,RightSpace Self Storage,Williamson,TX 29,Georgetown,TX,78628,30.6392488,-97.8162923,512-729-6780,,https://www.nsastorage.com,,,self-storage,B,55,
Uncle Tank's Self Storage,Independent,Uncle Tank's Self Storage,,,,TX,,36.1761692,-94.2488111,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Harris,Greenhouse Road,,TX,,29.8207095,-95.7025178,,,https://www.morningstarstorage.com/location/302/tx/houston/greenhouse-rd/,,,self-storage,C,40,
Radiant Storage,Independent,Radiant Storage,Jefferson,,,TX,,30.0764201,-94.1369807,,,,,,self-storage,C,15,No website found
Aspen Mini Storage,Chain,Aspen Mini Storage,,East Houston Street,Broken Arrow,TX,74014,36.047949,-95.750575,918-251-7368,,,,,self-storage,C,0,Chain-managed
Aspen Storage Center,Independent,Aspen Storage Center,,West Wedington Drive,Fayetteville,AR,72704,36.0818185,-94.2363775,,,,,,self-storage,C,15,No website found
El Reno Mini Storage,Chain,El Reno Mini Storage,,East Elm Street,El Reno,OK,73036,35.5221962,-97.951768,405-262-3334,,,,,self-storage,C,0,Chain-managed
LockAway Storage,Independent,LockAway Storage,Guadalupe,,,TX,,29.5603328,-98.2518898,,,,,,self-storage,C,15,No website found
Pedigo Storage,Independent,Pedigo Storage,Johnson,West Kilpatrick Avenue,Cleburne,TX,,32.3684076,-97.3993924,817-648-0304,,https://www.pedigostoragetx.com,,,self-storage,B,55,
A&M Storage,Independent,A&M Storage,,,,TX,,36.1464068,-97.0532948,,,,,,self-storage,C,15,No website found
The Fort Storage,Independent,The Fort Storage,,,,TX,,35.3209921,-94.3419488,,,,,,self-storage,C,15,No website found
Total Self Storage,Independent,Total Self Storage,,,,TX,,35.3268031,-94.3816385,,,,,,self-storage,C,15,No website found
Convenient Self Storage,Independent,Convenient Self Storage,,,,TX,,35.3249839,-94.3726212,,,,,,self-storage,C,15,No website found
Corner Post Self Storage,Independent,Corner Post Self Storage,Johnson,East Railroad Street,Godley,TX,,32.4448202,-97.5271652,214-945-8680,,https://www.cornerpoststoragetx.com/,,,self-storage,B,55,
Aallstor,Independent,Aallstor,Johnson,North Third Street,Grandview,TX,,32.270892,-97.1797964,817-866-3339,,,,,self-storage,C,40,
CubeSmart,Chain,CubeSmart,Collin,Woodbridge Parkway,Sachse,TX,75048,32.99301,-96.5710402,+1-844-427-1409;+1-469-367-0868,,https://www.cubesmart.com/texas-self-storage/sachse-self-storage/4666.html,,,self-storage,C,5,Chain-managed
Avanti Self Storage,Independent,Avanti Self Storage,,,,TX,,35.7546882,-95.4178341,,,,,,self-storage,C,15,No website found
Storage Star Mopac,Independent,Storage Star Mopac,Travis,North Mopac Expressway,Austin,TX,78727,30.4273125,-97.7032993,254-831-9190,,https://www.storagestar.com/self-storage/tx/austin/n-mopac-expy//,,,self-storage,B,55,
Public Storage,Chain,Public Storage,,North Perkins Road,Stillwater,OK,74075,36.156484,-97.0527769,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Travis,South Congress Avenue,Austin,TX,78745,30.188603,-97.7818246,512-634-8955,,https://www.publicstorage.com/self-storage-tx-austin/636.html,,,self-storage,C,5,Chain-managed
Storage OK,Independent,Storage OK,,,,TX,,36.071272,-95.9587858,918-749-0884,,,,,self-storage,C,40,
Rover RV Storage and Transport,Independent,Rover RV Storage and Transport,Johnson,,,TX,,32.3113972,-97.5185212,,,https://www.roverrvstorage.com/,,,self-storage,C,40,
Mansfield Road Storage Center,Independent,Mansfield Road Storage Center,,Mansfield Road,Shreveport,LA,71118-3126,32.3982693,-93.8060841,318-683-3939,,,,,self-storage,C,40,
Arledge's Storage,Independent,Arledge's Storage,Milam,,,TX,,30.6620344,-96.9897803,,,,,,self-storage,C,15,No website found
Whatever Self Storage,Independent,Whatever Self Storage,Guadalupe,,,TX,,29.5746324,-98.2052823,,,,,,self-storage,C,15,No website found
KO Storage,Independent,KO Storage,,North Birch Avenue,,TX,74012,36.0634327,-95.7943375,918-890-1311,,https://www.kostorage.com/,,,self-storage,B,55,
A-1 Storage,Independent,A-1 Storage,,,,TX,,34.9138885,-97.322706,,,,,,self-storage,C,15,No website found
Big Red Barn Self-Storage II,Independent,Big Red Barn Self-Storage II,Bell,,,TX,,31.110561,-97.7860119,,,,,,self-storage,C,15,No website found
Wimberley RV Park & Mini Storage,Chain,Wimberley RV Park & Mini Storage,Hays,,,TX,,29.9976367,-98.0893198,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Sense,Independent,Storage Sense,,Airline Drive,Bossier City,LA,71111,32.5723476,-93.7120235,318-747-3031,,,,,self-storage,C,40,
Sleepy Hollow Mini Storage,Chain,Sleepy Hollow Mini Storage,Hays,,,TX,,29.993299,-98.0801073,,,,,,self-storage,C,0,No website found; Chain-managed
Centex Storage Dripping Springs,Independent,Centex Storage Dripping Springs,Hays,,,TX,,30.1781628,-98.084026,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,,North 9th Street,Broken Arrow,TX,74012,36.0686872,-95.7826845,918-872-0178,,,,,self-storage,C,0,Chain-managed
Idalou Storage,Independent,Idalou Storage,Lubbock,,Idalou,TX,79329,33.6671809,-101.6820783,,,,,yes,self-storage,C,15,No website found
RightSpace Storage,Independent,RightSpace Storage,Hays,Park 35 Cove North,Buda,TX,78610,30.0699966,-97.8317855,512-729-8721,,https://www.nsastorage.com,,,self-storage,B,55,
380 Storage,Independent,380 Storage,Denton,East University Drive,Denton,TX,76208,33.2338022,-97.0761357,,,,,,self-storage,C,15,No website found
TNH Boat & RV Storage,Independent,TNH Boat & RV Storage,San Patricio,,,TX,,27.8721399,-97.1888474,,,,,,self-storage,C,15,No website found
Boat storage for sail training,Independent,Austin Yacht Club,Travis,,,TX,,30.421671,-97.9204599,,,,,,self-storage,C,15,No website found
Temporary boat storage,Independent,Temporary boat storage,Travis,,,TX,,30.4227931,-97.9168652,,,,,,self-storage,C,15,No website found
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,,,TX,,29.5187017,-98.4657406,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Bexar,Vance Jackson Road,San Antonio,TX,78230,29.5199112,-98.5343865,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Jackson Keller Road,San Antonio,TX,78230,29.5186424,-98.5307596,,,,,,self-storage,C,0,No website found; Chain-managed
Homestead Mini Storage,Chain,Homestead Mini Storage,,South 257th Avenue East,Broken Arrow,TX,74014,36.0618858,-95.6912501,918-357-1155,,,,,self-storage,C,0,Chain-managed
Brauntex Storage,Independent,Brauntex Storage,Comal,North Walnut Avenue,New Braunfels,TX,,29.7014596,-98.1386122,830-629-2700,,,,,self-storage,C,40,
Georgetown RV and Boat Storage,Independent,Georgetown RV and Boat Storage,Williamson,Meda Street,Georgetown,TX,78626,30.6634824,-97.6595071,,,,,,self-storage,C,15,No website found
Safeguard Mini Storage,Chain,Safeguard Mini Storage,Nueces,,,TX,,27.686558,-97.3228725,,,,,,self-storage,C,0,No website found; Chain-managed
Forward Storage,Independent,Forward Storage,Bexar,,,TX,,29.3063704,-98.3851455,,,,,,self-storage,C,15,No website found
Georgetown Mini Storage,Chain,Georgetown Mini Storage,Williamson,North Austin Avenue,Georgetown,TX,78626,30.6629943,-97.668026,,,,,,self-storage,C,0,No website found; Chain-managed
Georgetown Storage and Parking,Independent,Georgetown Storage and Parking,Williamson,Old Airport Road,Georgetown,TX,78626,30.6639717,-97.6685811,,,,,,self-storage,C,15,No website found
Sartin Boat and RV Storage,Independent,Sartin Boat and RV Storage,,East 71st Street South,Broken Arrow,TX,74014,36.0602113,-95.639806,918-744-5655,,,,,self-storage,C,40,
Michie's Self Storage,Independent,Michie's Self Storage,Kleberg,,,TX,,27.8356815,-97.0691477,,,,,,self-storage,C,15,No website found
White Buffalo Storage,Independent,White Buffalo Storage,Scurry,,,TX,,32.6889314,-100.9206666,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Hill,,,TX,,32.1597892,-97.150904,866-882-8842,,,,,self-storage,C,40,
UTEX Self Storage,Independent,UTEX Self Storage,Denton,Virginia Circle,Denton,TX,76209,33.2326432,-97.093757,940-535-5339,,https://www.utexselfstorage.com/locations/denton-tx-76209,,,self-storage,B,55,
Mini U Storage,Independent,Mini U Storage,Tarrant,East FM 1187,Crowley,TX,76036,32.5688333,-97.3462998,817-297-1428,,https://www.miniustorage.com/locations/crowley/,,,self-storage,B,55,
Morris West Mini Storage,Chain,Morris West Mini Storage,,,,TX,,35.6078087,-95.8715711,918-348-1034,,,,,self-storage,C,0,Chain-managed
Southlake Storage,Independent,Premium Spaces,Tarrant,East Continental Boulevard,Southlake,Texas,76092,32.9268715,-97.1187221,817-912-1516,,https://www.premiumspaces.com/storage-locations/tx/southlake/2060-e-continental-blvd/,,,self-storage,B,55,
A & B Mini Storage,Chain,A & B Mini Storage,,Dixie Blanchard Road,Shreveport,LA,71107-8849,32.613042,-93.8976481,,,,,,self-storage,C,0,No website found; Chain-managed
MyPlace Self Storage,Independent,MyPlace Self Storage,Fort Bend,Voss Road,Sugar Land,TX,77498,29.6437828,-95.6498697,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Williamson,Round Rock Avenue,Round Rock,TX,78681,30.5111725,-97.6990038,512-524-9555,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Ko Storage,Independent,Ko Storage,Parker,West Park Avenue,Weatherford,TX,,32.7417486,-97.7987227,817-803-2293,,https://www.kostorage.com/storage-locations/texas/weatherford/ko-storage-of-weatherford-west-park/,,,self-storage,B,55,
Harvey Self Storage,Independent,Harvey Self Storage,,,,TX,,35.5242428,-97.5187721,,,,,,self-storage,C,15,No website found
Hempstead Mini Warehouses,Independent,Hempstead Mini Warehouses,Waller,,,TX,,30.0997321,-96.0791663,,,,,,self-storage,C,15,No website found
D&W Mini Storage,Chain,D&W Mini Storage,Harris,,,TX,,29.9346136,-95.2903691,346-396-1122,,,,,self-storage,C,0,Chain-managed
Self Storage,Independent,Self Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.708175,-97.756959,,,,,,self-storage,C,15,No website found
America's Storage Center,Independent,America's Storage Center,Midland,North Midland Drive,Midland,TX,79707,32.0221765,-102.1488994,432-520-6400,,https://www.americastoragecenters.com/,,,self-storage,B,55,
StorQuest,Independent,StorQuest Self Storage,Harris,Gosling Road,Spring,TX,77389,30.0988914,-95.5071092,281-350-1398,,https://www.storquest.com/self-storage/tx/spring/1058,,,self-storage,B,55,
Trackside Mini Storage,Chain,Trackside Mini Storage,,West McKinley Avenue,Haughton,LA,71037,32.5322997,-93.5137201,318-949-4319,,,,,self-storage,C,0,Chain-managed
Oak Hill Mini's Self Storage,Independent,Oak Hill Mini's Self Storage,Travis,,,TX,,30.2347855,-97.8328484,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,South Elwood Avenue West,Glenpool,OK,74033,35.9458443,-95.9943423,,,,,,self-storage,C,15,No website found
Trinity Self Storage LLC,Independent,Trinity Self Storage LLC,Tarrant,,,TX,,32.9393095,-97.2881211,,,,,,self-storage,C,15,No website found
